28.11.2020 16:38:47;*1377;RUB;950.00;5211;950.00
26.11.2020 08:09:40;*1377;RUB;24.00;4111;24.00
25.11.2020 17:02:45;*1377;RUB;489.87;5411;489.87
22.11.2020 15:17:31;*1377;RUB;881.90;5411;881.90
21.11.2020 17:21:59;*1377;RUB;1554.00;5411;1554.00
19.11.2020 09:11:47;*1377;RUB;75.00;5499;75.00
17.11.2020 10:19:37;*1377;RUB;195.00;4111;195.00
16.11.2020 14:59:52;*1377;RUB;653.03;5411;653.03
16.11.2020 10:05:21;*1377;RUB;561.15;5814;561.15
14.11.2020 21:01:29;*1377;RUB;240.00;5812;240.00
14.11.2020 17:15:59;*1377;RUB;1929.40;5411;1929.40
13.11.2020 19:17:00;*1377;RUB;888.00;5499;888.00
13.11.2020 17:30:51;*1377;RUB;200.00;5814;200.00
12.11.2020 09:19:44;*1377;RUB;24.00;4111;24.00
12.11.2020 09:07:26;*1377;RUB;1280.00;5732;1280.00
11.11.2020 23:00:44;*1377;RUB;233.04;5411;233.04
09.11.2020 09:09:11;*1377;RUB;1139.73;5411;1139.73
07.11.2020 17:49:35;*1377;RUB;1863.00;5411;1863.00
06.11.2020 09:13:30;*1377;RUB;1434.45;5411;1434.45
04.11.2020 15:02:05;*1377;RUB;412.40;5499;412.40
04.11.2020 14:57:24;*1377;RUB;407.80;5499;407.80
03.11.2020 19:01:33;*1377;RUB;231.00;5422;231.00
03.11.2020 18:58:08;*1377;RUB;732.00;5422;732.00
02.11.2020 09:52:37;*1377;RUB;224.04;5411;224.04
28.10.2020 12:51:24;*1377;RUB;870.30;5912;870.30
23.10.2020 13:00:20;*1377;RUB;618.00;5411;618.00
23.10.2020 12:54:09;*1377;RUB;48.00;4111;48.00
